,positivo_score
supera as,4.1264856001940734e-05
pedido foram,4.673977443185422e-05
viajando,3.730011424786871e-05
canivete,7.150193816616881e-05
do prazo especificado,4.102811015074066e-05
demonstrou,3.886018027567197e-05
já sou cliente,5.869503576041212e-05
instruções de uso,3.501380010013339e-05
se você,3.64838108021645e-05
veio violada,5.775409568155909e-05
qualidade no,9.326040936468904e-05
entrega no tempo previsto,4.259836284337583e-05
nota 10 produto,3.722535636577805e-05
do prazo até,5.31632912358776e-05
só não dei estrelas,3.513735618932721e-05
que comprem,3.77339779526618e-05
acima de,3.723019433755955e-05
quanto compra,4.127162057502368e-05
até antecipado,3.456994580211475e-05
deveria ter mais,3.7302183630397525e-05
bateria que,3.6886064958950496e-05
com papel de,3.515573352515018e-05
capa chegou,4.7283145372259506e-05
faz que,5.364704563085512e-05
comprei para meu,3.952025492795775e-05
de acordo com combinado,4.419698751647767e-05
dias pois faltou um,2.488601466769808e-05
dois dias pois faltou,2.488601466769808e-05
pois faltou um berloque,2.488601466769808e-05
um berloque até agora,2.488601466769808e-05
há dois dias pois,2.488601466769808e-05
faltou um berloque até,2.488601466769808e-05
os demais vieram muito,2.488601466769808e-05
tive resposta espero que,2.488601466769808e-05
com loja há dois,2.488601466769808e-05
contato com loja há,2.488601466769808e-05
que resolvam os demais,2.488601466769808e-05
espero que resolvam os,2.488601466769808e-05
berloque até agora não,2.488601466769808e-05
resposta espero que resolvam,2.488601466769808e-05
demais vieram muito bem,2.488601466769808e-05
resolvam os demais vieram,2.488601466769808e-05
loja há dois dias,2.488601466769808e-05
do prazo previsto super,4.314711138444159e-05
do produto bem,5.657724258554822e-05
quebrado embalagem,3.3827836167285084e-05
bem mais barato,3.634079869520676e-05
desconfortável,4.134029676855831e-05
uma empresa séria,3.584742309645678e-05
ficaria,5.1693633211947795e-05
aquilo que,6.411203687807347e-05
correto mais,3.506392279135183e-05
minhas encomendas,5.0602796057618364e-05
demorou um pouco para,4.2768148450487174e-05
para minha filha ela,3.613764402892613e-05
muito de comprar nas,4.549357527420488e-05
sem valor,3.862557375545695e-05
ao prazo de entrega,4.9129998112401204e-05
entrega mas produto,3.855074295791637e-05
sem problemas mas outro,2.4316989164653604e-05
pomada santa chegou sem,2.4316989164653604e-05
da pomada santa chegou,2.4316989164653604e-05
pois pedido da pomada,2.4316989164653604e-05
indicaria está loja pois,2.4316989164653604e-05
sendo que não tinha,2.4316989164653604e-05
verdade não sei se,2.4316989164653604e-05
produto foi pago sendo,2.4316989164653604e-05
santa chegou sem problemas,2.4316989164653604e-05
foi pago sendo que,2.4316989164653604e-05
pedido da pomada santa,2.4316989164653604e-05
se indicaria está loja,2.4316989164653604e-05
sei se indicaria está,2.4316989164653604e-05
mas outro produto foi,2.4316989164653604e-05
loja pois pedido da,2.4316989164653604e-05
na verdade não sei,2.4316989164653604e-05
problemas mas outro produto,2.4316989164653604e-05
outro produto foi pago,2.4316989164653604e-05
não sei se indicaria,2.4316989164653604e-05
está loja pois pedido,2.4316989164653604e-05
pago sendo que não,2.4316989164653604e-05
fica com,3.5028298794833674e-05
certinho conforme,4.034380744617631e-05
site produto veio,3.551155466278754e-05
loja entregou no prazo,5.1075713373341005e-05
ser melhor embalado,3.426510455929142e-05
para qualquer,6.223899536044121e-05
vou usar,9.127218730427824e-05
produto ainda não usei,4.151076563156697e-05
um pacote só,3.451696523057513e-05
as minhas expectativas muito,3.606741542160265e-05
no braço,3.6396737221362795e-05
compra prazo,8.045219542297938e-05
nao testei,5.910590045742174e-05
embalado corretamente,6.67837424166963e-05
os produtos antes do,3.529344024062904e-05
satisfeita recebi,5.281410913405687e-05
menor do que eu,7.13104989364387e-05
veio como eu esperava,4.787530411138916e-05
de entrega mais,3.520268279741395e-05
atualizar,6.665300721426418e-05
como solicitado,5.906937401952263e-05
vi na,5.9441303662150406e-05
especial,4.4413978736459415e-05
apenas que,6.147747532346582e-05
meu produto chegou no,3.484174667499976e-05
de lavar,5.674227949914699e-05
da compra chegou,3.5893533257923865e-05
satisfeito com meu produto,3.414877825670045e-05
ótimo atendimento produto,5.574489561242364e-05
bom minha,4.849198065886836e-05
no quesito,4.608220310836643e-05
primeira compra na,3.747578806377463e-05
produdo,8.186126076810446e-05
embalado não,3.8603506487154635e-05
cortina de tecido,3.8535813981230214e-05
cliente com,4.7396329959619284e-05
dentro do tempo,5.349599817168706e-05
trabalho que,3.5359831797408775e-05
recebi sem,9.092232864931991e-05
prazo produto original,4.706967893376464e-05
produto tudo em ordem,3.864396955659298e-05
em dias muito rápido,3.7060431035404886e-05
outro fornecedor,3.596027703089629e-05
produto top pra quem,2.3316925780282176e-05
por fazer drinks recomendo,2.3316925780282176e-05
loja tbm que entregou,2.3316925780282176e-05
tbm que entregou no,2.3316925780282176e-05
quem que apaixonado por,2.3316925780282176e-05
top pra quem que,2.3316925780282176e-05
produto loja tbm que,2.3316925780282176e-05
pra quem que apaixonado,2.3316925780282176e-05
no até antes do,2.3316925780282176e-05
recomendo produto loja tbm,2.3316925780282176e-05
fazer drinks recomendo produto,2.3316925780282176e-05
drinks recomendo produto loja,2.3316925780282176e-05
apaixonado por fazer drinks,2.3316925780282176e-05
entregou no até antes,2.3316925780282176e-05
que entregou no até,2.3316925780282176e-05
que apaixonado por fazer,2.3316925780282176e-05
certo gostei,5.226048734294835e-05
no período,3.3756890349483776e-05
fim do prazo,3.5183515174020026e-05
minha compra produto,3.905915880258322e-05
pronto,6.716356163901903e-05
pode quebrar,3.3827836167285084e-05
não posso falar,3.6975071607412936e-05
período da,3.599573445376728e-05
entre compra,3.771158862587757e-05
com os correios que,3.782631588309209e-05
parece ser muito bom,3.360179408777903e-05
loja esta de parabéns,3.6339154252205375e-05
diminuir,5.15638180830508e-05
um atendimento,5.864841287148999e-05
tudo certo mas,4.355688584682843e-05
mais estou,3.925388509444499e-05
testes,5.9934346176948014e-05
foi muito boa,4.3376682845506145e-05
uns 15,3.4473343291468515e-05
lannister com nunca tive,4.048459614735026e-05
corresponde ao anúncio,3.722199320415391e-05
confio no,5.126293359431796e-05
foi correta,4.824410517632519e-05
muito fofo,4.793461057889116e-05
compra chegou no,3.48598247698462e-05
loja entregaram,3.470701244440252e-05
na caixa com,3.27932452064931e-05
mesa de,4.857087242267854e-05
em um pacote,3.451696523057513e-05
nada declarar,0.0001738058673632275
entrega mas tudo,3.861693595126641e-05
pano muito,5.3734671579767245e-05
anos nunca tive problemas,3.2946149622720646e-05
com outras lojas,3.506179299085247e-05
quanto qualidade,3.7259422726785546e-05
há tempos,4.054279377223321e-05
achei que seria,5.992464221161651e-05
funciona como,5.5855688038639944e-05
entrega foi feita em,3.519538027104207e-05
erro do,4.3397082709787585e-05
mas ficou,7.178819606237708e-05
greve dos correios mas,3.416100445477054e-05
fiz pedido em,4.0485002267375425e-05
data prevista muito bom,3.626680904181267e-05
insatisfação com,4.510421567050624e-05
inicialmente,4.480593259877759e-05
porteiro,4.867708466518756e-05
coerente,4.60101710833028e-05
quarto do,3.354078990031993e-05
muito rápido na entrega,4.641537224058982e-05
junto com produto,3.299494486374832e-05
pra carregar,3.3832340572380055e-05
aparentemente parece ser,3.4111417709680456e-05
dos pedidos,4.046129397872304e-05
muito corretos,7.146387650005292e-05
comprei de presente,3.528154972590424e-05
nos primeiros dias,3.336134428429559e-05
estou avaliando,5.271275699900029e-05
esperava super recomendo,4.055327044822669e-05
do prazo ainda não,6.62029001173884e-05
mercadoria foi entregue no,3.5630744956702976e-05
mas são,3.8666324877066234e-05
produto muito bom exatamente,4.481975769246831e-05
previsto ainda não,3.676874808720813e-05
so achei,4.131739591402207e-05
acompanhamento da entrega,4.122509770629757e-05
usar produto,8.842658298820797e-05
com os seus clientes,3.25923606131348e-05
muita coisa,4.130685450153019e-05
veio sem nenhum,3.3082639165670883e-05
está tudo correto,3.345110971845471e-05
lojas lannister pelo,3.111114028430492e-05
foram entregues antes do,3.36143309982217e-05
parceiro muito,5.0593635859766074e-05
ser mais em,3.3655807431210877e-05
foi uma compra,4.767737953888693e-05
produto em um,4.179885062687041e-05
transportadoras,3.131469489433354e-05
ele bem,7.404004183816735e-05
desempenho,6.906410518719377e-05
greve dos caminhoneiros mas,3.1247196668075665e-05
problema foi com,4.066903199955569e-05
do produto da rapidez,3.6670710175014796e-05
um problema com os,3.2600403682925696e-05
mas por,0.00010313529276831596
só que com,3.897865789025726e-05
do produto antes do,3.6824269574951315e-05
lannister além de,3.014150221797614e-05
satisfeita com loja,4.923911300888705e-05
no dia dia,4.304388475671968e-05
bb,4.080044891178974e-05
correios isso,2.9998776972974464e-05
pelo preco,3.5748300645477634e-05
muito melhor,4.5650373687722725e-05
site das lojas lannister,6.571506516355987e-05
estava muito,3.3707120254600136e-05
as tesouras são,3.3743870735132026e-05
loja entrega foi,4.076236052984091e-05
embalagem de,7.098165639557746e-05
de fácil manuseio,6.104287573625465e-05
com propaganda,4.230656372757844e-05
os produtos no prazo,4.5233155498023826e-05
correio mais,4.0075162312828425e-05
cuidado com embalagem,3.425271689169366e-05
lannister porque,2.946537555094691e-05
desse site,4.234903182944603e-05
certinho na,3.4232193149858534e-05
pq eu não,2.993243851684803e-05
que não receberia,3.394845676233588e-05
prazo estipulado pela loja,4.497151532252383e-05
um dia depois,5.557226663204888e-05
relação custo,4.049126801158018e-05
que ainda não chegou,3.137828069631386e-05
plástica,5.583579189372974e-05
da maneira que,4.0602001134464574e-05
da americana,4.1269288256968466e-05
pois para,3.343840276787844e-05
prazo de entrega informado,3.391717710704871e-05
ser bem,5.767403388979248e-05
conforme esperava,5.276174390572966e-05
pelo custo,6.871096150170583e-05
que saco do aspirador,2.040409970689736e-05
que maior que saco,2.040409970689736e-05
por isso recebi nano,2.040409970689736e-05
ver se funciona corretamente,2.040409970689736e-05
maior que saco do,2.040409970689736e-05
recebi nano 11 que,2.040409970689736e-05
lannister informação do tipo,2.040409970689736e-05
vou ver se funciona,2.040409970689736e-05
da lannister informação do,2.040409970689736e-05
de saco descartável nano,2.040409970689736e-05
11 que maior que,2.040409970689736e-05
aspirador vou ver se,2.040409970689736e-05
site não diz número,2.040409970689736e-05
do tipo de saco,2.040409970689736e-05
tipo de saco descartável,2.040409970689736e-05
saco descartável nano no,2.040409970689736e-05
saco do aspirador vou,2.040409970689736e-05
no site não diz,2.040409970689736e-05
nano 11 que maior,2.040409970689736e-05
descartável nano no site,2.040409970689736e-05
isso recebi nano 11,2.040409970689736e-05
site da lannister informação,2.040409970689736e-05
não diz número por,2.040409970689736e-05
número por isso recebi,2.040409970689736e-05
nano no site não,2.040409970689736e-05
diz número por isso,2.040409970689736e-05
do aspirador vou ver,2.040409970689736e-05
informação do tipo de,2.040409970689736e-05
do prazo mesmo,4.5177427734412334e-05
porque tive que retirar,3.429906136369415e-05
bom tamanho,4.9660688052189695e-05
pois muito,5.525311770505022e-05
reclamar produto,3.631005911821607e-05
respeito ao consumidor,5.6082427978399745e-05
muito grande mas,3.174119811865142e-05
mas de resto,6.355041602723973e-05
que preciso,6.76167652116353e-05
mesma que,3.434380967765806e-05
são bonitas,4.797806111958619e-05
problema muito,3.013787694698514e-05
nao entendi,3.105037634075667e-05
embora não,3.227056590201518e-05
acompanhamento do,6.2171292476046e-05
uma das prateleiras,4.525715611740662e-05
um parafuso,4.3380051067577604e-05
compacto,3.9914528249587754e-05
troca urgente,3.15886056782479e-05
foi com os correios,3.93952583483487e-05
esperava produto,6.901203526962828e-05
demonstrando,4.067036524493063e-05
confio muito,3.298567118022951e-05
comprei muito,3.265225880605823e-05
produto vou comprar,4.6189276832304545e-05
do prazo que era,2.9550881986791127e-05
veio com um pequeno,8.482602889001449e-05
vale comprar,3.853122555954242e-05
tem sido,4.438640011365754e-05
funciona mesmo,4.814530110721991e-05
que eu escolhi,4.819032031419988e-05
compro nas lojas lannister,4.798952094071369e-05
compras que fiz,6.058623940777916e-05
receci,5.254258800474814e-05
por enquanto está,3.445905739561733e-05
para tirar,5.363413144626502e-05
de venda,9.869911894703167e-05
não tive tempo,3.7125039409903896e-05
com produto com loja,4.022242577289173e-05
visível,4.0455434400444094e-05
em entregar,3.745118774244257e-05
toda atenção,3.0261402716112713e-05
melhor se,3.235465106229511e-05
veio td,7.466073996734652e-05
chamou,2.929966418976099e-05
cada vez mais,4.2496871007538834e-05
loja também,3.582793840643381e-05
ficou um pouco,3.1957167412803034e-05
de comprar nas lannister,4.813241676517344e-05
as cortinas são,3.212900578559427e-05
recebi produto correto no,3.5777962998888057e-05
dia mais,3.992110048213297e-05
postou,5.2195271250135144e-05
prazo produto que,3.443933061308045e-05
chegou bem rapido,4.71936753231033e-05
dure,5.0372716784512134e-05
tive que pagar frete,3.706493172435475e-05
no carro,5.712816006765603e-05
veio em bom,3.401186053070079e-05
escrito de próprio punho,1.9241563563254424e-05
recado escrito de próprio,1.9241563563254424e-05
loja produto pois eles,1.9241563563254424e-05
minha expectativa enviando um,1.9241563563254424e-05
produto pois eles aumentaram,1.9241563563254424e-05
alguns brindes que com,1.9241563563254424e-05
brindes que com certeza,1.9241563563254424e-05
enviando um recado escrito,1.9241563563254424e-05
eles aumentaram minha expectativa,1.9241563563254424e-05
amei loja produto pois,1.9241563563254424e-05
agradaram que comprarei novamente,1.9241563563254424e-05
certeza me agradaram que,1.9241563563254424e-05
com certeza me agradaram,1.9241563563254424e-05
aumentaram minha expectativa enviando,1.9241563563254424e-05
que com certeza me,1.9241563563254424e-05
punho alguns brindes que,1.9241563563254424e-05
próprio punho alguns brindes,1.9241563563254424e-05
de próprio punho alguns,1.9241563563254424e-05
um recado escrito de,1.9241563563254424e-05
pois eles aumentaram minha,1.9241563563254424e-05
me agradaram que comprarei,1.9241563563254424e-05
expectativa enviando um recado,1.9241563563254424e-05
cedo para,3.8836545879402104e-05
da rapidez na entrega,4.155103775234355e-05
so tenho,4.08954098456978e-05
sempre em,3.2438940869776536e-05
mais acho que,3.086291702150549e-05
exatamente que foi,4.98572391942947e-05
noite recebi mercadoria em,1.9088748304921785e-05
no prejuízo ou quem,1.9088748304921785e-05
em parte pois uma,1.9088748304921785e-05
uma cuba esta quebrada,1.9088748304921785e-05
quebrada como devo fazer,1.9088748304921785e-05
recebi mercadoria em parte,1.9088748304921785e-05
prejuízo ou quem que,1.9088748304921785e-05
que ira me repor,1.9088748304921785e-05
ira me repor esta,1.9088748304921785e-05
mercadoria em parte pois,1.9088748304921785e-05
boa noite recebi mercadoria,1.9088748304921785e-05
cuba esta quebrada como,1.9088748304921785e-05
ou quem que ira,1.9088748304921785e-05
quem que ira me,1.9088748304921785e-05
pois uma cuba esta,1.9088748304921785e-05
me repor esta quebrada,1.9088748304921785e-05
fico no prejuízo ou,1.9088748304921785e-05
fazer fico no prejuízo,1.9088748304921785e-05
como devo fazer fico,1.9088748304921785e-05
esta quebrada como devo,1.9088748304921785e-05
parte pois uma cuba,1.9088748304921785e-05
devo fazer fico no,1.9088748304921785e-05
no prazo até antes,3.3765463851823555e-05
esperamos,3.0958385264685494e-05
faturar,2.8857853961589957e-05
boa vedação contra chuva,1.8991871720532128e-05
bonita graças esse adereço,1.8991871720532128e-05
para torná la mais,1.8991871720532128e-05
minha área para torná,1.8991871720532128e-05
só falta eu instalar,1.8991871720532128e-05
área para torná la,1.8991871720532128e-05
torná la mais bonita,1.8991871720532128e-05
muito bonita possui boa,1.8991871720532128e-05
agora só falta eu,1.8991871720532128e-05
na minha área para,1.8991871720532128e-05
chuva insetos agora só,1.8991871720532128e-05
bonita possui boa vedação,1.8991871720532128e-05
luminária muito bonita possui,1.8991871720532128e-05
eu instalar na minha,1.8991871720532128e-05
mais bonita graças esse,1.8991871720532128e-05
instalar na minha área,1.8991871720532128e-05
contra chuva insetos agora,1.8991871720532128e-05
la mais bonita graças,1.8991871720532128e-05
falta eu instalar na,1.8991871720532128e-05
vedação contra chuva insetos,1.8991871720532128e-05
possui boa vedação contra,1.8991871720532128e-05
insetos agora só falta,1.8991871720532128e-05
produto só não,5.6914327227878635e-05
um bom acabamento,4.0450682078869765e-05
eu recomendaria,0.00013765044884629548
produto mais bonito,4.332687860535949e-05
compras no site,2.9065199248334507e-05
produto foi enviado,0.00011065349995304234
entregue mais rápido,4.7413561191982995e-05
em relação qualidade,3.028576045497611e-05
todos os produtos que,3.7451584663188134e-05
foto vem,3.4420908842212465e-05
compras online,4.053826871135404e-05
valor 179 40 obrig,1.880037772272252e-05
no total da compra,1.880037772272252e-05
os demais foram cancelados,1.880037772272252e-05
no valor 179 40,1.880037772272252e-05
compra 293 38 comprado,1.880037772272252e-05
pois os demais foram,1.880037772272252e-05
valor do boleto veio,1.880037772272252e-05
30 04 18 estou,1.880037772272252e-05
do boleto veio no,1.880037772272252e-05
um pois os demais,1.880037772272252e-05
aguardando envio do boleto,1.880037772272252e-05
envio do boleto no,1.880037772272252e-05
cancelados no entanto valor,1.880037772272252e-05
comprado 30 04 18,1.880037772272252e-05
do boleto no valor,1.880037772272252e-05
293 38 comprado 30,1.880037772272252e-05
demais foram cancelados no,1.880037772272252e-05
recebi um pois os,1.880037772272252e-05
38 comprado 30 04,1.880037772272252e-05
quatro pedidos só recebi,1.880037772272252e-05
pedidos só recebi um,1.880037772272252e-05
boleto no valor 179,1.880037772272252e-05
boleto veio no total,1.880037772272252e-05
da compra 293 38,1.880037772272252e-05
04 18 estou aguardando,1.880037772272252e-05
entanto valor do boleto,1.880037772272252e-05
veio no total da,1.880037772272252e-05
foram cancelados no entanto,1.880037772272252e-05
no entanto valor do,1.880037772272252e-05
fiz quatro pedidos só,1.880037772272252e-05
só recebi um pois,1.880037772272252e-05
total da compra 293,1.880037772272252e-05
18 estou aguardando envio,1.880037772272252e-05
tenho reclamar,4.022392939470079e-05
que ficou,3.130218446169995e-05
de data,3.813866377834891e-05
são os,5.2443639375739194e-05
com ótimo acabamento,5.2774161589645195e-05
minha filha de,2.955563772276296e-05
aqui no,5.277840942532883e-05
os produtos da,3.7501861279986816e-05
muito sempre,4.0494522848026913e-05
um produto comprei,5.614375024798655e-05
de fazer uma,3.061728126543383e-05
que eu não gostei,2.9498489375322344e-05
não dei nota,3.2509801842174964e-05
que me enviou,2.9974980914761074e-05
só fiquei,4.850911221582413e-05
produtos tem,3.779464068255426e-05
comprei pra,6.139152680507905e-05
recebi encomenda em,3.625943800316076e-05
recomendo empresa,4.761330082225065e-05
de ótima qualidade superou,3.659102740338843e-05
primeira vez que eu,3.012675338533274e-05
recebi 10,3.4492560077751946e-05
via internet,5.684068006632502e-05
perfeito só,3.2106830605300035e-05
que caixa,4.531006631956216e-05
dos correios pois,2.5871087887794387e-05
entregou produto em,2.9369013200045504e-05
encomendo,4.65380145322018e-05
data de previsão,3.065029956483684e-05
stark estou,4.11201615710288e-05
preço achei,3.073782474654112e-05
enrolação,5.045594088198621e-05
chegou um dia,4.334588285050836e-05
quadro muito,4.412869449861918e-05
produto mas parece,5.326913137417332e-05
perfeito estado bem embalado,3.994042193027208e-05
ótimo produto em,3.8042764334350375e-05
coisa que não gostei,3.021180252838738e-05
fosse em,3.0409207281272692e-05
preço do produto,3.9446884546325964e-05
novo produto,3.037574265835445e-05
foto entrega,3.118203305641578e-05
achei estranho,4.577597837197786e-05
apenas uma observação,2.9111883059686632e-05
prazo de entrega bem,3.1145927859778316e-05
uma coisa estranha pedi,1.7698076920212535e-05
achei um pouco exagero,1.7698076920212535e-05
aconteceu uma coisa estranha,1.7698076920212535e-05
tudo em uma caixa,1.7698076920212535e-05
uma caixa só achei,1.7698076920212535e-05
sendo que cabia tudo,1.7698076920212535e-05
os mas em caixas,1.7698076920212535e-05
estranha pedi potes vieram,1.7698076920212535e-05
em caixas pote em,1.7698076920212535e-05
em uma caixa só,1.7698076920212535e-05
em cada caixa sendo,1.7698076920212535e-05
mas aconteceu uma coisa,1.7698076920212535e-05
caixa só achei um,1.7698076920212535e-05
potes vieram os mas,1.7698076920212535e-05
pedi potes vieram os,1.7698076920212535e-05
caixa sendo que cabia,1.7698076920212535e-05
tudo certinho mas aconteceu,1.7698076920212535e-05
mas em caixas pote,1.7698076920212535e-05
certinho mas aconteceu uma,1.7698076920212535e-05
chegou tudo certinho mas,1.7698076920212535e-05
pote em cada caixa,1.7698076920212535e-05
coisa estranha pedi potes,1.7698076920212535e-05
caixas pote em cada,1.7698076920212535e-05
cabia tudo em uma,1.7698076920212535e-05
cada caixa sendo que,1.7698076920212535e-05
que cabia tudo em,1.7698076920212535e-05
vieram os mas em,1.7698076920212535e-05
recebi produto conforme anunciado,6.135653411202245e-05
recebi produto recomendo,6.207786541797069e-05
do prazo da entrega,8.474337043056856e-05
previsão de entrega de,2.701653965699761e-05
14 dias,8.211606115667404e-05
em greve,7.08102260070952e-05
produto veio como,5.565374927721384e-05
no mais foi,3.4487321258475704e-05
por aqui,7.693646608033975e-05
conforme informado,6.630522239368352e-05
esta ok,6.597705839638107e-05
produto de forma,4.8393285901090775e-05
limpo,3.224130734411598e-05
antes do prazo achei,4.1729808030288086e-05
com certificado de garantia,3.094535104143206e-05
produto igual ao anúncio,3.609096327370611e-05
no site das lojas,4.4795270848473173e-05
única coisa que achei,3.095612263834523e-05
está tudo certo,5.308284863721615e-05
de entrega com,2.8451510197922212e-05
ótima qualidade super recomendo,3.381276945679177e-05
de entrega cumprido,4.106849404598155e-05
compro na lannister com,3.609605750762322e-05
para colocar no,3.0028840390023187e-05
pedido foi entregue muito,3.897446625085456e-05
os pelos,5.0593244014146876e-05
do ano,4.876744696275586e-05
vou recomendar,0.00010084568064310088
stark está,4.347724040580053e-05
no tempo correto,5.175807614060523e-05
ligaram pra,4.3829664992164406e-05
targaryen lannister,4.941993079406921e-05
do resto,5.7151687041218976e-05
minha cidade por,2.765571629047505e-05
concorrentes,4.305449447420245e-05
canetas para cd acabei,1.6963074192592306e-05
oferecem muito bom só,1.6963074192592306e-05
tonner umas canetas para,1.6963074192592306e-05
um tonner umas canetas,1.6963074192592306e-05
serviço pela internet que,1.6963074192592306e-05
comprar um tonner umas,1.6963074192592306e-05
cd acabei desistindo daqui,1.6963074192592306e-05
eu ia comprar um,1.6963074192592306e-05
vocês oferecem muito bom,1.6963074192592306e-05
desistindo daqui pra frente,1.6963074192592306e-05
umas canetas para cd,1.6963074192592306e-05
alto eu ia comprar,1.6963074192592306e-05
discordo com valor do,1.6963074192592306e-05
que vocês oferecem muito,1.6963074192592306e-05
pela internet que vocês,1.6963074192592306e-05
com valor do frete,1.6963074192592306e-05
acabei desistindo daqui pra,1.6963074192592306e-05
só discordo com valor,1.6963074192592306e-05
daqui pra frente só,1.6963074192592306e-05
para cd acabei desistindo,1.6963074192592306e-05
pra frente só na,1.6963074192592306e-05
ia comprar um tonner,1.6963074192592306e-05
frente só na loja,1.6963074192592306e-05
bom só discordo com,1.6963074192592306e-05
muito alto eu ia,1.6963074192592306e-05
frete muito alto eu,1.6963074192592306e-05
internet que vocês oferecem,1.6963074192592306e-05
muito bom só discordo,1.6963074192592306e-05
uma entrega,9.872472132179485e-05
mulher,4.33287813637978e-05
ter certeza,4.318811459094661e-05
que eu esperava muito,4.129891682536999e-05
porque no,2.762044845476548e-05
prazo estou satisfeita com,3.305263754182228e-05
nas fotos,0.0001196987047351233
minha bebê,3.857920183315038e-05
pedido correto,4.1340590192734264e-05
nada demais,3.717646331956702e-05
impressionante,5.856210891353002e-05
abriu,3.9900107924193766e-05
foi entregue de acordo,3.553919923334127e-05
correio que,4.953789035216161e-05
em minha cidade,2.765571629047505e-05
em viagem,3.756075448968054e-05
do notebook,3.189398002319565e-05
aprovada,9.469804723124975e-05
potência,3.8214919580089664e-05
há muitos anos,3.5399026548920815e-05
produto ótimo veio,3.8444743486666065e-05
em relação ao produto,2.760887805766438e-05
falha dos correios,2.979655847615895e-05
tampa de,6.174439208615713e-05
na lojas lannister,5.1068483447269176e-05
pena produto,3.672045927496179e-05
veio mais,3.977351978495867e-05
apropriada,4.370296838761973e-05
explicado,3.60987589665464e-05
so não gostei,3.645803800632895e-05
uma dica,2.7519195836030093e-05
produto muito bom eu,6.122123190812713e-05
viajar,3.940468646639561e-05
que demorou muito,3.857815608949115e-05
estava prevista para dia,3.808682883833385e-05
prazo assim,3.073608706489626e-05
brinco,3.930364667349097e-05
pessoal da,3.678906343240524e-05
que estava no anúncio,3.250452216585939e-05
estado do,4.1261948162251136e-05
com medo de ser,2.6344039873758267e-05
ao fim,3.168354473483562e-05
preciso que façam troca,3.1764182002029254e-05
compro pelo site,3.470141662803225e-05
chegar um,3.8888732841791e-05
conforme foi,4.015775341958235e-05
igual as,3.804215887106365e-05
no caminho,2.908801928861565e-05
cesto de lixo,3.5406287123791044e-05
festas,4.108243278474363e-05
qualidade das,7.609587008528665e-05
muito leve,6.481236537139014e-05
produto me foi,3.34932177375362e-05
de comprar por,3.62546660464154e-05
do mesmo vendedor,2.762510626736957e-05
dois dias após,5.031587600565202e-05
da melhor,5.068368849554191e-05
anos compro,3.4465872057499146e-05
uma semana produto,4.320578751434587e-05
período de,4.014541824826129e-05
atende bem,5.5969968580123155e-05
bom entregue dentro do,5.65486152973608e-05
sempre tem,3.615097871213553e-05
muito nesta empresa,3.298567118022951e-05
qq,3.901692047070951e-05
poderia ser maior,3.554046092083978e-05
aguardando para ver se,3.113938965362585e-05
veio conforme esperado,3.749024276672305e-05
pontual na entrega,4.19656745427616e-05
quem está,3.6033295665599905e-05
veio rosa,4.507460512881891e-05
ainda não foi instalado,3.656571813044533e-05
mas qualidade do produto,4.4334144598554355e-05
as vezes que comprei,2.656752777661005e-05
todas as vezes que,2.656752777661005e-05
que não havia ninguém,2.4831576399768508e-05
rapido na entrega,4.196367465885e-05
demais entrega,6.86225090850926e-05
sempre compro na lannister,4.864504670314343e-05
tive que pedir,2.8418989559570097e-05
que esteja tudo certo,2.941251676466929e-05
lannister ótima,4.062053999581955e-05
bom produto foi entregue,3.5309808928464784e-05
por isso entrega,2.765571629047505e-05
prazo previsto super recomendo,3.330863592289448e-05
atendimento sempre,5.210748394273756e-05
aproximadamente,3.6096007525545774e-05
tempo mas,3.8754742883929484e-05
comprar produtos,6.876057861424781e-05
produto entregaram,6.218165332919426e-05
mais da,4.535131395971021e-05
todavia,3.466390710479685e-05
atendimento pelo,3.3859030034927306e-05
realmente produto,3.667977896144617e-05
de forma correta,5.191257997619047e-05
só não veio,3.876842227633215e-05
fino mas,7.155442279459167e-05
os detalhes,5.6533889189008505e-05
ele tem,4.411723462354544e-05
que empresa deveria,2.4860373629537193e-05
dentro do prazo informado,5.6535022308867535e-05
preço do frete,3.020480660189871e-05
fechado,5.9693963657727386e-05
atenciosa com,3.9406751981898905e-05
rápido mas,8.221441679068295e-05
no acabamento,5.019590631933676e-05
ótima qualidade porém,4.287347571418795e-05
02 para,3.38541188122898e-05
um tecido muito,3.7343332278520635e-05
não esperava,4.708914679519078e-05
tamanho de,3.723190146955604e-05
violão,3.797885985049975e-05
qualidade mais,5.7116680578757454e-05
fica dica,2.979693385566842e-05
loja stark,4.099765712853743e-05
com este parceiro,3.2967327305582585e-05
cuidado na,3.68879954265033e-05
nenhum mail,2.4922868603650085e-05
satisfeito com produto com,3.4240247744418693e-05
um pouco amassada,4.032722732968131e-05
mesmo chegou,6.781914142752938e-05
atendimento produto chegou,4.143373493203035e-05
por sua,3.431641587494666e-05
muito chegou bem,3.7854193869785304e-05
desperdício,2.5393027829342504e-05
lindo só,3.810663531176731e-05
cobrou,5.185003871117676e-05
após ter,2.7602447997990783e-05
não tive resposta espero,2.4548185390439785e-05
pois eu comprei,3.7750580627113896e-05
diferença na,2.6033879802246098e-05
tratamento,9.728136826952209e-05
compro com vcs,3.804677594523637e-05
produto muito bom porém,5.262470746393078e-05
não precisa,4.866242595052902e-05
estipulado sem,3.496095180559636e-05
